4.65625,26092,4.3984375,26092
4.6640625,26093,4.40625,26093
4.671875,26095,4.4140625,26095
4.6796875,26098,4.421875,26098
4.6875,26100,4.4296875,26100
4.6953125,26102,4.4375,26102
4.703125,26104,4.4453125,26104
4.7109375,26106,4.453125,26106
4.71875,26108,4.4609375,26108
4.7265625,26109,4.46875,26109
4.734375,26112,4.4765625,26112
4.7421875,26113,4.484375,26113
4.75,26115,4.4921875,26115
4.7578125,26117,4.5,26117
4.765625,26119,4.5078125,26119
4.7734375,26121,4.515625,26121
4.78125,26122,4.5234375,26122
4.7890625,26125,4.53125,26125
4.796875,26127,4.5390625,26127
4.8046875,26130,4.546875,26130
4.8125,26132,4.5546875,26132
4.8203125,26135,4.5625,26135
4.828125,26137,4.5703125,26137
4.8359375,26139,4.578125,26139
4.84375,26140,4.5859375,26140
4.8515625,26143,4.59375,26143
4.859375,26145,4.6015625,26145
4.8671875,26146,4.609375,26146
4.875,26148,4.6171875,26148
4.8828125,26150,4.625,26150
4.890625,26151,4.6328125,26151
4.8984375,26153,4.640625,26153
4.90625,26154,4.6484375,26154
4.9140625,26155,4.65625,26155
4.921875,26157,4.6640625,26157
4.9296875,26158,4.671875,26158
4.9375,26160,4.6796875,26160
4.9453125,26160,4.6875,26160
4.953125,26162,4.6953125,26162
4.9609375,26163,4.703125,26163
4.96875,26164,4.7109375,26164
4.9765625,26165,4.71875,26165
4.984375,26167,4.7265625,26167
4.9921875,26168,4.734375,26168
5,26170,4.7421875,26170
5.0078125,26171,4.75,26171
5.015625,26173,4.7578125,26173
5.0234375,26175,4.765625,26175
5.03125,26177,4.7734375,26177
5.0390625,26177,4.78125,26177
5.046875,26178,4.7890625,26178
5.0546875,26179,4.796875,26179
5.0625,26181,4.8046875,26181
5.0703125,26183,4.8125,26183
5.078125,26184,4.8203125,26184
5.0859375,26186,4.828125,26186
5.09375,26188,4.8359375,26188
5.1015625,26190,4.84375,26190
5.109375,26191,4.8515625,26191
5.1171875,26193,4.859375,26193
5.125,26195,4.8671875,26195
5.1328125,26197,4.875,26197
5.140625,26199,4.8828125,26199
5.1484375,26200,4.890625,26200
5.15625,26203,4.8984375,26203
5.1640625,26203,4.90625,26203
5.171875,26205,4.9140625,26205
5.1796875,26207,4.921875,26207
5.1875,26209,4.9296875,26209
5.1953125,26210,4.9375,26210
5.203125,26212,4.9453125,26212
5.2109375,26214,4.953125,26214
5.21875,26215,4.9609375,26215
5.2265625,26217,4.96875,26217
5.234375,26219,4.9765625,26219
5.2421875,26221,4.984375,26221
5.25,26222,4.9921875,26222
5.2578125,26224,5,26224
5.265625,26226,5.0078125,26226
5.2734375,26227,5.015625,26227
5.28125,26230,5.0234375,26230
5.2890625,26231,5.03125,26231
5.296875,26233,5.0390625,26233
5.3046875,26235,5.046875,26235
5.3125,26236,5.0546875,26236
